"sampled_taxon_name","pedlabsampnum1","labsampnum1","correlated_taxon_name","user_pedon_id","user_site_id","latitude_decimal_degrees","longitude_decimal_degrees","hzn_top","hzn_bot","hzn_desgn","tex_psda","sand_tot_psa","silt_tot_psa","clay_tot_psa","co3_cly","silt_f_psa","silt_c_psa","sand_vf_psa","sand_f_psa","sand_m_psa","sand_vc_psa","sand_c_psa","wf_25","wf_520","wf_2075","wf_0175","wpg2","c_tot","n_tot","s_tot","oc","c_n_ra","base_sum","al_kcl","cec_nh4","ecec","al_sat","ca_nh4","mg_nh4","na_nh4","k_nh4","acid_tea","base_sum_calc","cec_sum","ESP_calc","ph_h2o","ph_cacl2","ph_naf","gypl20","caco3","ec_12pre","sar","na_exch","p_olsn","p_nz","NCSS_Layer_labsampnum","hzn_master","db_13b","db_od","COLEws","w15l2","w15cly","cec7_cly","wrd_ws13","LEP","w15bfm","w3cld","w10cld","final_oc","est_OM","Calc_Clay","basesat8_2","basesat7","abgll","abgpi","w3rec","w10l2","w5bl2","mlra_code","ssa_code","county_code","vf52","vf205","vf7520","vf25075","vf250u","vf752","wrd_l2","Major_Elements_labsampnum","Major_Elements_result_source_key","al_mjelm","ca_mjelm","fe_mjelm","k_mjelm","mg_mjelm","mn_mjelm","na_mjelm","p_mjelm","si_mjelm","sr_mjelm","ti_mjelm","zr_mjelm","Trace_Elements_Tier_1_result_source_key","Trace_Elements_Tier_1_prep_code","ag_trelm","as_trelm","ba_trelm","be_trelm","cd_trelm","co_trelm","cr_trelm","cu_trelm","hg_trelm","mn_trelm","mo_trelm","Trace_Elements_Tier_2_result_source_key","Trace_Elements_Tier_2_prep_code","ni_trelm","p_trelm","pb_trelm","sb_trelm","se_trelm","sn_trelm","sr_trelm","tl_trelm","v_trelm","w_trelm","zn_trelm"
"MONTAUK","98P0356","98P02097","Montauk","S1998NY081002","S1998NY081002",40.75,-73.75,65.00,87.00,"Bw2","sl",61.30,29.10,9.60,,20.50,8.60,6.80,17.30,20.60,5.30,11.30,,,,,,0.09,0.04,,,,0.70,2.10,5.70,2.80,75.00,0.10,0.10,0.00,0.50,5.60,0.69,6.30,0.00,4.30,3.90,,,,,,,,,"98P02097","B",1.67,1.74,0.01,5.00,0.52,0.59,0.17,1.20,,16.10,17.10,0.09,0.15,,11.00,12.00,,,,,,"149B","NY081","NY081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTAUK","98P0356","98P02098","Montauk","S1998NY081002","S1998NY081002",40.75,-73.75,87.00,101.00,"2Cd1","ls",77.70,15.00,7.30,,10.00,5.00,8.00,24.90,26.40,4.90,13.50,,,,,,0.08,0.02,,,,1.00,0.80,2.90,1.80,44.00,0.30,0.20,0.00,0.50,3.10,1.00,4.10,0.00,4.70,4.10,,,,,,,,,"98P02098","C",1.82,1.86,0.00,3.50,0.48,0.40,0.10,0.00,,9.20,10.10,0.07,0.13,,24.00,34.00,,,,,,"149B","NY081","NY081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MONTAUK","98P0356","98P02099","Montauk","S1998NY081002","S1998NY081002",40.75,-73.75,101.00,154.00,"2Cd2","ls",80.00,14.90,5.10,,10.00,4.90,7.40,23.00,26.50,7.10,16.00,,,,,,0.03,0.01,,,,2.70,0.20,2.00,2.90,7.00,2.20,0.20,0.00,0.30,1.10,2.70,3.80,0.00,5.10,4.50,,,,,,,,,"98P02099","C",1.76,1.79,5.0e-03,2.50,0.49,0.39,0.09,0.49,,8.40,9.60,0.02,0.05,,71.00,100.00,,,,,,"149B","NY081","NY081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GREENBELT","98P0357","98P02100","Greenbelt","S1998NY085001","S1998NY085001",40.52,-74.24,0.00,13.00,"A","l",51.50,32.00,16.40,,19.70,12.40,9.20,15.90,14.40,3.60,8.40,,,,,,0.97,0.10,,,,7.50,,8.60,,,5.80,1.70,0.00,0.00,1.50,7.50,9.00,0.00,6.90,6.50,,,,,,,,,"98P02100","A",1.41,1.52,0.02,7.50,0.46,0.52,0.22,2.30,,24.70,,0.97,1.67,,83.00,87.00,,,,,,"149B","NY085","NY085",,,,,,,,,,,,,,,,,,,,,,151771,"S",,,,,0.13,9.30,30.44,61.39,37.00,488.13,,151771,"S",34.62,381.52,37.89,,,,,,,,67.97
"GREENBELT","98P0357","98P02101","Greenbelt","S1998NY085001","S1998NY085001",40.52,-74.24,13.00,41.00,"Bw1","l",50.20,32.90,16.90,,21.00,11.90,7.70,15.80,13.10,5.50,8.10,5.00,7.00,0.00,49.00,12.00,0.67,0.06,,,,9.50,,8.20,,,7.20,1.90,0.00,0.40,1.50,9.50,11.00,0.00,7.30,6.60,,,,,,,,,"98P02101","B",1.62,1.71,0.01,7.30,0.43,0.49,0.17,1.70,,18.90,,0.67,1.15,,86.00,100.00,,,,,,"149B","NY085","NY085",3.00,4.00,0.00,0.00,0.00,8.00,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GREENBELT","98P0357","98P02102","Greenbelt","S1998NY085001","S1998NY085001",40.52,-74.24,41.00,76.00,"Bw2","l",48.80,33.90,17.30,,21.80,12.10,8.20,17.10,12.20,3.30,8.00,5.00,6.00,0.00,47.00,11.00,0.87,0.06,,,,9.10,,7.90,,,6.20,2.10,0.00,0.80,1.60,9.10,10.70,0.00,7.30,6.60,,,,,,,,,"98P02102","B",1.69,1.77,0.01,7.60,0.44,0.46,0.15,1.40,,17.30,,0.87,1.49,,85.00,100.00,,,,,,"149B","NY085","NY085",3.00,4.00,0.00,0.00,0.00,7.00,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GREENBELT","98P0357","98P02103","Greenbelt","S1998NY085001","S1998NY085001",40.52,-74.24,76.00,107.00,"C1","sl",56.40,31.50,12.10,,18.20,13.30,9.90,15.60,14.70,7.40,8.80,,,,,,0.66,0.06,,,,16.40,,7.70,,,12.80,2.30,1.00,0.30,0.00,16.39,16.40,12.98,8.20,7.60,,,0.00,,,,,,"98P02103","C",1.52,1.59,0.01,6.00,0.50,0.64,0.17,1.30,,19.00,,0.66,1.13,13.34,100.00,100.00,,,,,,"149B","NY085","NY085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GREENBELT","98P0357","98P02104","Greenbelt","S1998NY085001","S1998NY085001",40.52,-74.24,107.00,203.00,"C2","l",47.50,35.60,16.90,,22.40,13.20,8.10,14.70,12.50,4.40,7.80,5.00,7.00,0.00,47.00,12.00,1.20,,,,,12.00,,8.90,,,8.30,2.00,1.40,0.30,1.60,12.00,13.60,15.73,7.40,6.80,,,,,,,,,"98P02104","C",1.62,1.71,0.01,7.20,0.43,0.53,0.17,1.70,,18.70,,1.20,2.06,,88.00,100.00,,,,,,"149B","NY085","NY085",3.00,4.00,0.00,0.00,0.00,8.00,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02105","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,0.00,0.00,"L","lcos",87.50,4.90,7.50,,0.70,4.30,4.10,20.30,33.20,5.70,24.20,0.00,0.00,0.00,83.00,0.00,43.39,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,"98P02105","L",,,,139.50,18.60,,,,,,,43.38,74.80,,,,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,151776,"S",,,,,0.59,0.81,15.41,108.81,106.00,521.94,,151776,"S",21.50,805.54,98.29,,,,,,,,121.75
"WINDSOR","98P0358","98P02106","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,0.00,5.00,"A","s",89.20,8.80,2.00,,4.80,4.00,3.00,29.50,53.30,0.20,3.20,0.00,0.00,0.00,86.00,0.00,4.07,0.16,,,,0.70,1.10,7.70,1.80,61.00,0.20,0.10,0.00,0.40,8.60,0.69,9.30,0.00,3.90,3.60,,,,,,,,,"98P02106","A",1.29,1.35,0.01,4.00,2.00,3.85,0.12,1.49,,13.00,14.00,4.07,7.01,,8.00,9.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02107","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,5.00,15.00,"BA","s",93.90,3.10,3.00,,1.30,1.80,1.90,33.50,55.70,0.00,2.80,0.00,0.00,0.00,92.00,0.00,0.64,0.03,,,,2.40,0.80,2.20,3.20,25.00,2.00,0.00,0.00,0.40,3.40,2.40,5.80,0.00,4.30,3.90,,,,,,,,,"98P02107","BA",1.41,1.45,9.0e-03,1.60,0.53,0.73,0.11,0.89,,9.50,10.30,0.63,1.10,,41.00,100.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02108","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,15.00,33.00,"Bw","s",94.80,3.10,2.10,,1.80,1.30,1.80,31.50,57.50,0.10,3.90,0.00,0.00,0.00,93.00,0.00,0.34,0.03,,,,0.50,0.20,1.40,0.70,29.00,0.00,0.00,0.00,0.50,1.50,0.50,2.00,0.00,4.70,4.40,,,,,,,,,"98P02108","B",1.42,1.43,2.0e-03,1.40,0.67,0.67,0.09,0.20,,8.00,8.70,0.34,0.58,,25.00,36.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02109","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,33.00,83.00,"BC","s",96.60,2.00,1.40,,1.50,0.50,1.10,32.90,59.30,0.10,3.20,0.00,0.00,0.00,96.00,0.00,0.11,0.02,,,,2.60,0.60,1.40,3.20,19.00,2.10,0.00,0.00,0.50,1.50,2.59,4.10,0.00,4.60,4.30,,,,,,,,,"98P02109","BC",,,,1.10,0.79,1.00,,,,,,0.10,0.18,,63.00,100.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02110","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,83.00,99.00,"C1","s",97.50,1.20,1.30,,1.20,0.00,1.30,34.90,58.60,0.00,2.70,0.00,0.00,0.00,96.00,0.00,0.03,0.03,,,,2.30,0.40,1.20,2.70,15.00,2.00,0.00,0.00,0.30,1.20,2.29,3.50,0.00,4.70,4.40,,,,,,,,,"98P02110","C",,,,1.10,0.85,0.92,,,,,,0.02,0.05,,66.00,100.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WINDSOR","98P0358","98P02111","Windsor","S1998NY085002","S1998NY085002",40.54,-74.22,99.00,150.00,"C2","s",98.10,1.00,0.90,,1.40,-0.30,1.30,34.70,58.80,0.10,3.20,0.00,0.00,0.00,97.00,0.00,0.03,0.02,,,,0.40,0.30,1.10,0.70,43.00,0.10,0.00,0.00,0.30,1.10,0.40,1.50,0.00,4.70,4.50,,,,,,,,,"98P02111","C",1.58,1.63,0.01,0.90,,,0.19,0.99,,12.90,,0.02,0.05,,27.00,36.00,,,,,,"149B","NY085","NY085",0.00,0.00,0.00,0.00,0.00,0.00,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SUTTON","98P0590","98P03532","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,0.00,20.00,"A","l",41.20,46.60,12.20,,24.40,22.20,11.70,13.40,9.70,1.10,5.30,1.00,0.00,0.00,30.00,1.00,10.43,0.50,,,21.00,13.20,,18.30,,,10.90,1.70,0.40,0.20,12.90,13.19,26.10,2.18,5.50,5.10,,,,,,,,,"98P03532","A",1.35,1.42,0.01,12.00,0.98,1.50,0.23,1.70,,29.40,30.50,10.43,17.98,,51.00,72.00,,,,,,"144A","NY061","NY061",1.00,0.00,0.00,0.00,0.00,1.00,0.23,"98P03532",153203,55346.00,7475.00,31995.00,12996.00,5866.00,546.00,8825.00,2000.00,576158.0,,5159.00,118.00,153203,"S",,,,,,8.87,39.21,114.14,,301.48,,153203,"S",48.84,1106.18,338.12,,,,,,,,200.35
"SUTTON","98P0590","98P03532","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,0.00,20.00,"A","l",41.20,46.60,12.20,,24.40,22.20,11.70,13.40,9.70,1.10,5.30,1.00,0.00,0.00,30.00,1.00,10.43,0.50,,,21.00,13.20,,18.30,,,10.90,1.70,0.40,0.20,12.90,13.19,26.10,2.18,5.50,5.10,,,,,,,,,"98P03532","A",1.35,1.42,0.01,12.00,0.98,1.50,0.23,1.70,,29.40,30.50,10.43,17.98,,51.00,72.00,,,,,,"144A","NY061","NY061",1.00,0.00,0.00,0.00,0.00,1.00,0.23,"98P03532",153203,55346.00,7475.00,31995.00,12996.00,5866.00,546.00,8825.00,2000.00,576158.0,,5159.00,118.00,153203,"S",,,,,,8.87,39.21,114.14,,301.48,,153203,"S",48.84,1106.18,338.12,,,,,,,,200.35
"SUTTON","98P0590","98P03533","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,20.00,30.00,"BA","l",48.60,39.60,11.80,,19.80,19.80,11.50,14.90,12.50,2.60,7.10,4.00,4.00,1.00,43.00,9.00,2.50,0.15,,,16.00,7.20,0.10,10.90,7.30,1.00,5.80,0.90,0.30,0.20,8.00,7.19,15.20,2.75,5.70,5.00,,,,,,,,,"98P03533","BA",1.36,1.46,0.02,7.00,0.59,0.92,0.28,2.30,,28.40,29.70,2.50,4.31,,47.00,66.00,,,,,,"144A","NY061","NY061",2.00,2.00,1.00,0.00,0.00,5.00,0.29,"98P03533",153204,58291.00,7208.00,32727.00,14593.00,6597.00,720.00,11016.00,1583.00,654498.0,,4303.00,84.00,153204,"S",,,,,,9.40,25.34,67.72,,416.90,,153204,"S",31.83,951.04,142.76,,,,,,,,138.81
"SUTTON","98P0590","98P03533","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,20.00,30.00,"BA","l",48.60,39.60,11.80,,19.80,19.80,11.50,14.90,12.50,2.60,7.10,4.00,4.00,1.00,43.00,9.00,2.50,0.15,,,16.00,7.20,0.10,10.90,7.30,1.00,5.80,0.90,0.30,0.20,8.00,7.19,15.20,2.75,5.70,5.00,,,,,,,,,"98P03533","BA",1.36,1.46,0.02,7.00,0.59,0.92,0.28,2.30,,28.40,29.70,2.50,4.31,,47.00,66.00,,,,,,"144A","NY061","NY061",2.00,2.00,1.00,0.00,0.00,5.00,0.29,"98P03533",153204,58291.00,7208.00,32727.00,14593.00,6597.00,720.00,11016.00,1583.00,654498.0,,4303.00,84.00,153204,"S",,,,,,9.40,25.34,67.72,,416.90,,153204,"S",31.83,951.04,142.76,,,,,,,,138.81
"SUTTON","98P0590","98P03534","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,30.00,51.00,"Bw1","l",51.70,38.60,9.70,,14.80,23.80,12.70,13.70,12.20,5.60,7.50,5.00,5.00,6.00,49.00,16.00,0.70,0.07,,,,3.70,0.30,6.80,4.00,8.00,2.70,0.60,0.30,0.10,4.50,3.70,8.20,4.41,5.50,4.80,,,,,,,,,"98P03534","B",1.54,1.61,0.01,5.30,0.55,0.70,0.19,1.30,,18.90,20.20,0.69,1.20,,45.00,54.00,,,,,,"144A","NY061","NY061",3.00,3.00,4.00,0.00,0.00,10.00,0.21,"98P03534",153205,55362.00,5437.00,31430.00,14542.00,6143.00,626.00,10664.00,723.00,662144.0,,4584.00,80.00,153205,"S",,,,,,8.87,19.65,30.54,,328.12,,153205,"S",19.98,446.15,30.38,,,,,,,,58.50
"SUTTON","98P0590","98P03535","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,51.00,71.00,"BE","sil",35.00,53.90,11.10,,19.90,34.00,19.60,9.10,3.30,1.20,1.80,1.00,0.00,0.00,16.00,1.00,1.08,0.10,,,10.00,4.20,0.50,7.90,4.70,11.00,3.10,0.70,0.30,0.10,6.50,4.19,10.70,3.79,5.30,4.60,,,,,,,,,"98P03535","BE",1.35,1.41,0.01,5.70,0.51,0.71,0.26,1.49,,25.00,27.10,1.08,1.86,,39.00,53.00,,,,,,"144A","NY061","NY061",1.00,0.00,0.00,0.00,0.00,1.00,0.26,"98P03535",153206,47387.00,4908.00,17691.00,11493.00,3500.00,245.00,12115.00,643.00,738620.0,,4686.00,131.00,153206,"S",,,,,,3.36,12.24,12.03,,72.24,,153206,"S",9.53,250.12,23.03,,,,,,,,33.61
"SUTTON","98P0590","98P03535","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,51.00,71.00,"BE","sil",35.00,53.90,11.10,,19.90,34.00,19.60,9.10,3.30,1.20,1.80,1.00,0.00,0.00,16.00,1.00,1.08,0.10,,,10.00,4.20,0.50,7.90,4.70,11.00,3.10,0.70,0.30,0.10,6.50,4.19,10.70,3.79,5.30,4.60,,,,,,,,,"98P03535","BE",1.35,1.41,0.01,5.70,0.51,0.71,0.26,1.49,,25.00,27.10,1.08,1.86,,39.00,53.00,,,,,,"144A","NY061","NY061",1.00,0.00,0.00,0.00,0.00,1.00,0.26,"98P03535",153206,47387.00,4908.00,17691.00,11493.00,3500.00,245.00,12115.00,643.00,738620.0,,4686.00,131.00,153206,"S",,,,,,3.36,12.24,12.03,,72.24,,153206,"S",9.53,250.12,23.03,,,,,,,,33.61
"SUTTON","98P0590","98P03536","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,71.00,140.00,"Bg","l",41.20,46.00,12.80,,15.80,30.20,26.70,11.80,1.80,0.20,0.70,0.00,0.00,0.00,15.00,0.00,0.07,0.02,,,,9.10,0.30,10.60,9.40,3.00,6.20,2.50,0.30,0.10,4.20,9.10,13.30,2.83,5.50,4.80,,,0.00,,,,,,"98P03536","B",1.55,1.69,0.02,6.40,0.50,0.83,0.24,2.89,,21.80,23.50,0.07,0.12,15.82,68.00,86.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,0.24,"98P03536",153207,56456.00,7935.00,23855.00,15906.00,5466.00,266.00,12579.00,620.00,736943.0,,4885.00,144.00,153207,"S",,,,,,4.28,19.99,13.83,,43.05,,153207,"S",14.21,289.45,8.05,,,,,,,,33.86
"SUTTON","98P0590","98P03537","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,140.00,170.00,"C","vfsl",67.50,29.50,3.00,,4.50,25.00,48.20,13.90,3.70,0.30,1.40,0.00,0.00,0.00,19.00,0.00,0.01,0.02,,,,4.30,0.00,4.90,,,3.00,0.90,0.30,0.10,1.30,4.30,5.60,6.12,5.60,5.00,,,,,,,,,"98P03537","C",1.38,1.43,0.01,3.20,1.07,1.63,0.31,1.20,,25.80,28.40,9.99999977648258e-03,0.01,,77.00,88.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,0.31,"98P03537",153208,51305.00,8894.00,22586.00,17076.00,6739.00,387.00,13130.00,1006.00,732611.0,,4204.00,106.00,153208,"S",,,,,,6.07,17.79,13.28,,139.82,,153208,"S",13.18,560.73,5.51,,,,,,,,32.01
"SUTTON","98P0590","98P03538","Wapping","S1998NY061010","S1998NY061010",40.79,-73.95,170.00,201.00,"C2","s",91.80,7.00,1.20,,1.00,6.00,5.40,24.90,37.00,4.20,20.30,0.00,0.00,0.00,86.00,0.00,0.00,0.01,,,,2.10,,2.40,,,1.30,0.50,0.30,0.00,0.60,2.09,2.70,12.50,6.10,5.60,,,,,,,,,"98P03538","C",1.70,2.02,0.05,1.70,1.42,2.00,0.20,5.90,,13.60,15.50,0.00,0.00,,78.00,88.00,,,,,,"144A","NY061","NY061",0.00,0.00,0.00,0.00,0.00,0.00,0.20,"98P03538",153209,27646.00,4316.00,11770.00,11202.00,3978.00,286.00,7092.00,359.00,790648.0,,1701.00,12.00,153209,"S",,,,,,2.59,9.40,6.29,,108.78,,153209,"S",6.70,137.70,2.22,,,,,,,,12.43
"JAMAICA","99P0561","99P03504","Jamaica","S1999NY047001","S1999NY047001",40.59,-73.88,0.00,8.00,"A","s",95.60,4.20,0.20,,2.00,2.20,0.70,40.10,45.00,1.50,8.30,1.00,0.00,0.00,95.00,1.00,2.57,0.16,0.03,,15.00,2.40,0.00,5.80,,,1.50,0.60,0.20,0.10,3.60,2.40,6.00,3.44,5.00,4.10,,,,,,,,,"99P03504","A",,,,7.70,,,,,,,,2.56,4.43,,40.00,41.00,,,,,,"149B","NY047","NY047",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,156930,"S",,,,,0.02,0.60,4.62,16.62,38.00,27.31,,156930,"S",4.29,176.04,26.14,,,,,,,,10.39
"JAMAICA","99P0561","99P03504","Jamaica","S1999NY047001","S1999NY047001",40.59,-73.88,0.00,8.00,"A","s",95.60,4.20,0.20,,2.00,2.20,0.70,40.10,45.00,1.50,8.30,1.00,0.00,0.00,95.00,1.00,2.57,0.16,0.03,,15.00,2.40,0.00,5.80,,,1.50,0.60,0.20,0.10,3.60,2.40,6.00,3.44,5.00,4.10,,,,,,,,,"99P03504","A",,,,7.70,,,,,,,,2.56,4.43,,40.00,41.00,,,,,,"149B","NY047","NY047",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,156930,"S",,,,,0.02,0.60,4.62,16.62,38.00,27.31,,156930,"S",4.29,176.04,26.14,,,,,,,,10.39
"JAMAICA","99P0561","99P03505","Jamaica","S1999NY047001","S1999NY047001",40.59,-73.88,8.00,28.00,"Bg1","s",98.90,1.10,0.00,,0.20,0.90,0.90,41.90,49.20,1.00,5.90,1.00,0.00,0.00,98.00,1.00,0.18,0.02,0.01,,,0.40,0.00,0.40,,,0.10,0.10,0.10,0.10,0.40,0.40,0.80,25.00,4.90,4.30,,,,,,,,,"99P03505","B",1.59,1.89,0.05,1.00,,,0.18,5.90,,12.60,13.10,0.18,0.31,,50.00,100.00,,,,,,"149B","NY047","NY047",1.00,0.00,0.00,0.00,0.00,1.00,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JAMAICA","99P0561","99P03506","Jamaica","S1999NY047001","S1999NY047001",40.59,-73.88,28.00,69.00,"Bg2","fs",99.60,0.40,0.00,,0.00,0.40,1.20,54.10,43.40,0.00,0.90,0.00,0.00,0.00,98.00,0.00,0.05,0.00,0.01,,,0.40,0.00,,,,0.10,0.00,0.20,0.10,0.00,0.40,0.40,,5.00,4.60,,,,,,,,,"99P03506","B",1.80,2.05,0.04,1.10,,,0.12,4.39,,7.70,8.30,0.05,0.08,,100.00,,,,,,,"149B","NY047","NY047",0.00,0.00,0.00,0.00,0.00,0.00,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JAMAICA","99P0561","99P03507","Jamaica","S1999NY047001","S1999NY047001",40.59,-73.88,69.00,165.00,"Cg","fs",100.00,0.00,0.00,,0.00,0.00,0.70,54.90,43.50,0.00,0.90,0.00,0.00,0.00,99.00,0.00,0.02,0.00,0.02,,,0.20,0.40,,0.60,67.00,0.00,0.00,0.20,0.00,1.30,0.20,1.50,,3.90,3.50,,,,,,,,,"99P03507","C",1.57,1.86,0.05,0.90,,,0.07,5.79,,5.60,5.90,0.01,0.03,,13.00,,,,,,,"149B","NY047","NY047",0.00,0.00,0.00,0.00,0.00,0.00,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BARREN","99P0562","99P03508","Barren","S1999NY047002","S1999NY047002",40.60,-73.88,0.00,13.00,"A","s",95.10,4.40,0.50,,1.20,3.20,2.10,45.10,38.10,1.20,8.60,2.00,0.00,0.00,93.00,2.00,1.50,0.06,0.04,,,1.50,0.00,2.60,,,0.90,0.40,0.20,0.00,2.60,1.50,4.10,7.69,5.00,4.30,,,,,,,,,"99P03508","A",,,,1.60,,,,,,,,1.50,2.58,,37.00,58.00,,,,,,"149B","NY047","NY047",1.00,0.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,156934,"S",,,,,0.18,1.81,56.26,12.79,42.00,71.38,,156934,"S",14.45,216.75,53.85,,,,,,,,30.70
"BARREN","99P0562","99P03509","Barren","S1999NY047002","S1999NY047002",40.60,-73.88,13.00,28.00,"Bw","s",97.30,2.30,0.40,,1.00,1.30,3.60,48.40,39.30,0.20,5.80,0.00,0.00,0.00,94.00,0.00,0.10,2.0e-03,0.02,,,0.70,0.00,1.10,,,0.30,0.20,0.20,0.00,1.50,0.69,2.20,18.18,5.10,4.40,,,,,,,,,"99P03509","B",1.55,1.63,0.01,1.30,,,0.17,1.70,,12.50,12.70,0.10,0.17,,32.00,64.00,,,,,,"149B","NY047","NY047",0.00,0.00,0.00,0.00,0.00,0.00,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BARREN","99P0562","99P03510","Barren","S1999NY047002","S1999NY047002",40.60,-73.88,28.00,43.00,"Bg","s",99.30,0.70,0.00,,0.00,0.70,1.80,42.20,46.20,1.00,8.10,0.00,0.00,0.00,98.00,0.00,0.07,4.0e-03,0.03,,,0.70,0.00,0.90,,,0.30,0.20,0.20,0.00,1.30,0.69,2.00,22.22,5.60,5.00,,,,,,,,,"99P03510","B",,,,1.10,,,,,,,,0.07,0.12,,35.00,78.00,,,,,,"149B","NY047","NY047",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BARREN","99P0562","99P03511","Barren","S1999NY047002","S1999NY047002",40.60,-73.88,43.00,89.00,"Cg1","fs",99.20,0.80,0.00,,0.40,0.40,2.10,70.60,24.00,0.00,2.50,0.00,0.00,0.00,97.00,0.00,0.04,3.0e-03,0.01,,,0.50,,0.40,,,0.20,0.10,0.20,0.00,0.20,0.50,0.70,50.00,5.80,5.20,,,,,,,,,"99P03511","C",1.40,2.06,0.13,1.20,,,0.09,13.69,,7.60,8.30,0.03,0.06,,71.00,100.00,,,,,,"149B","NY047","NY047",0.00,0.00,0.00,0.00,0.00,0.00,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BARREN","99P0562","99P03512","Barren","S1999NY047002","S1999NY047002",40.60,-73.88,89.00,165.00,"Cg2","s",89.60,7.80,2.60,,4.00,3.80,2.70,35.20,39.90,3.50,8.30,3.00,7.00,10.00,90.00,20.00,0.65,4.0e-03,0.02,,,,,1.60,,,27.40,0.70,0.30,0.00,,28.39,,18.75,8.20,7.70,,,3.00,,,,,,"99P03512","C",,,,1.40,0.54,0.62,,,,,,0.29,0.49,2.77,100.00,100.00,,,,,,"149B","NY047","NY047",2.00,4.00,6.00,0.00,0.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
