samp,Pedon,Order,top,bottom,Model_desg,M,Hzn_avg,Thick,Texture,SAND,SILT,CLAY,SOC,BD,Model,Measured,SITE_PIT_VISIT,UID,DATE_COL,SITE_ID,SITE_USE,VISIT_NO,PIT,REP_PIT,LAYER,HORIZON,TOP,BOTTOM,SANDY,LOAMY,MK_MIN,ORGANIC,ROCK_FRAGMENTS,TEXTURE_CLASS,Bulk.Density,SOCd,SOC_5,SOC_30,SOC_100,SOCden,SOCstock5,SOCstock30,SOCstock100
5640-1,5640,1,0,20,Ap,A,10,20,PM,47.7,33,19.3,18.91,1.29,1.055651111,1.29,NWCA11-R037_B_1,5640,5-Jun-11,NWCA11-R037,NWCA_NOT_PROBABILITY,1,B,Y,1,Ap,0,20,,,Y,M,0,ORGANIC,1.29,24.3939,5,20,20,24.3939,12.19695,48.7878,48.7878
5640-2,5640,2,20,33,B,B,26.5,13,ls,77.4,19.1,3.5,0.48,0.58,0.868837778,0.58,NWCA11-R037_B_1,5640,5-Jun-11,NWCA11-R037,NWCA_NOT_PROBABILITY,1,B,Y,2,Bg,20,33,Y,,,,0,LS,0.58,0.2784,0,10,13,0.2784,0,0.2784,0.36192
5641-1,5641,1,0,37,B,B,18.5,37,sic,3.5,46,50.5,2.54,0.9,0.913042222,0.9,NWCA11-R038_D_1,5641,9-Jun-11,NWCA11-R038,NWCA_NOT_PROBABILITY,1,D,Y,1,Bg,0,37,,Y,,,0,SIC,0.9,2.286,5,30,37,2.286,1.143,6.858,8.4582
5642-1,5642,1,0,9,A,A,4.5,9,MM,33.9,42.8,23.3,12.38,0.4,0.4732,0.4,NWCA11-R041_D_1,5642,27-Jul-11,NWCA11-R041,NWCA_NOT_PROBABILITY,1,D,Y,1,A1,0,9,,Y,,,0,MK L,0.4,4.952,5,9,9,4.952,2.476,4.4568,4.4568
5642-2,5642,2,9,18,A,A,13.5,9,MM,31.4,49.3,19.3,11.02,0.58,0.596484444,0.58,NWCA11-R041_D_1,5642,27-Jul-11,NWCA11-R041,NWCA_NOT_PROBABILITY,1,D,Y,2,A2,9,18,,Y,,,0,MK L,0.58,6.3916,0,9,9,6.3916,0,5.75244,5.75244
5642-3,5642,3,18,26,A,A,22,8,MM,35.8,47.1,17.1,9.71,0.68,0.628897778,0.68,NWCA11-R041_D_1,5642,27-Jul-11,NWCA11-R041,NWCA_NOT_PROBABILITY,1,D,Y,3,A3,18,26,,Y,,,0,MK L,0.68,6.6028,0,8,8,6.6028,0,5.28224,5.28224
5642-4,5642,4,26,56,A,A,41,30,l,42.5,37.5,20,2.77,1.36,1.226866667,1.36,NWCA11-R041_D_1,5642,27-Jul-11,NWCA11-R041,NWCA_NOT_PROBABILITY,1,D,Y,4,Ag,26,56,,Y,,,4,L,1.36,3.7672,0,4,30,3.616512,0,1.4466048,10.849536
5643-1,5643,1,0,12,Oa,O,6,12,M,NA,NA,NA,37.57,0.19,0.30493318,0.19,NWCA11-R042_D_1,5643,24-Jun-11,NWCA11-R042,NWCA_NOT_PROBABILITY,1,D,Y,1,Oa,0,12,,,,M,0,MUCK,0.19,7.1383,5,12,12,7.1383,3.56915,8.56596,8.56596
5643-2,5643,2,12,76,O,O,44,64,PM,NA,NA,NA,33.88,0.27,0.564763333,0.27,NWCA11-R042_D_1,5643,24-Jun-11,NWCA11-R042,NWCA_NOT_PROBABILITY,1,D,Y,2,O,12,76,,,,U,0,ORGANIC,0.27,9.1476,0,18,64,9.1476,0,16.46568,58.54464
5643-3,5643,3,76,84,C,C,80,8,ls,78,19.1,2.9,2.68,NA,0.982226667,NA,NWCA11-R042_D_1,5643,24-Jun-11,NWCA11-R042,NWCA_NOT_PROBABILITY,1,D,Y,3,C,76,84,Y,,,,0,LS,0.982226667,2.632367467,0,0,8,2.632367467,0,0,2.105893973
5643-4,5643,4,84,94,Oa,O,89,10,M,NA,NA,NA,20.73,NA,0.706873333,NA,NWCA11-R042_D_1,5643,24-Jun-11,NWCA11-R042,NWCA_NOT_PROBABILITY,1,D,Y,4,Oa',84,94,,,,M,0,MUCK,0.706873333,14.6534842,0,0,10,14.6534842,0,0,14.6534842
5643-5,5643,5,94,114,C,C,104,20,ls,85.4,13.4,1.2,0.4,NA,1.169162222,NA,NWCA11-R042_D_1,5643,24-Jun-11,NWCA11-R042,NWCA_NOT_PROBABILITY,1,D,Y,5,C',94,114,Y,,,,0,LS,1.169162222,0.467664889,0,0,6,0.467664889,0,0,0.280598933
5644-1,5644,1,0,16,A,A,8,16,MM,37.1,41.1,21.8,11.87,0.81,0.686997778,0.81,NWCA11-R043_A_1,5644,21-Jun-11,NWCA11-R043,NWCA_NOT_PROBABILITY,1,A,Y,1,A,0,16,,,Y,,0,MK L,0.81,9.6147,5,16,16,9.6147,4.80735,15.38352,15.38352
5644-2,5644,2,16,35,B,B,25.5,19,l,48.4,29.8,21.8,2.59,1.11,1.0792,1.11,NWCA11-R043_A_1,5644,21-Jun-11,NWCA11-R043,NWCA_NOT_PROBABILITY,1,A,Y,2,Bw,16,35,,,Y,,1,L,1.11,2.8749,0,14,19,2.846151,0,3.9846114,5.4076869
5644-3,5644,3,35,55,Bk,B,45,20,cl,36.3,32.5,31.2,0.4,1.2,1.13456,1.2,NWCA11-R043_A_1,5644,21-Jun-11,NWCA11-R043,NWCA_NOT_PROBABILITY,1,A,Y,3,Bk,35,55,,Y,,,3,CL,1.2,0.48,0,0,20,0.4656,0,0,0.9312
5645-1,5645,1,0,11,Oe,O,5.5,11,MP,NA,NA,NA,28.48,0.6,0.450092283,0.6,NWCA11-R044_D_1,5645,23-Jul-11,NWCA11-R044,NWCA_NOT_PROBABILITY,1,D,Y,1,Oe1,0,11,,,Y,,0,MPT,0.6,17.088,5,11,11,17.088,8.544,18.7968,18.7968
5645-2,5645,2,11,23,Oe,O,17,12,MP,64.1,29,6.9,18.84,0.33,0.380444444,0.33,NWCA11-R044_D_1,5645,23-Jul-11,NWCA11-R044,NWCA_NOT_PROBABILITY,1,D,Y,2,Oe2,11,23,,Y,,,0,MPT,0.33,6.2172,0,12,12,6.2172,0,7.46064,7.46064
5645-3,5645,3,23,39,A,A,31,16,MM,64.3,26.7,9,8.1,0.66,0.662791111,0.66,NWCA11-R044_D_1,5645,23-Jul-11,NWCA11-R044,NWCA_NOT_PROBABILITY,1,D,Y,3,A1,23,39,,Y,,,0,MK SL,0.66,5.346,0,7,16,5.346,0,3.7422,8.5536
5645-4,5645,4,39,53,A,A,46,14,sl,71.3,21.2,7.5,5.11,1,0.977888889,1,NWCA11-R044_D_1,5645,23-Jul-11,NWCA11-R044,NWCA_NOT_PROBABILITY,1,D,Y,4,A2,39,53,,,,,0,SL,1,5.11,0,0,14,5.11,0,0,7.154
5645-5,5645,5,53,70,C,C,61.5,17,s,93.3,4.8,1.9,0.46,1.26,1.250166667,1.26,NWCA11-R044_D_1,5645,23-Jul-11,NWCA11-R044,NWCA_NOT_PROBABILITY,1,D,Y,5,Cb,53,70,Y,,,,0,S,1.26,0.5796,0,0,17,0.5796,0,0,0.98532
4381-1,4381,1,0,18,Oi,O,9,18,P,NA,NA,NA,54.12,NA,0.327450216,NA,NWCA11-R045_C_1,4381,28-Sep-11,NWCA11-R045,NWCA_NOT_PROBABILITY,1,C,Y,1,Oi,0,18,,,,P,0,PEAT,0.327450216,17.72160571,5,18,18,17.72160571,8.860802857,31.89889029,31.89889029
4381-2,4381,2,18,33,Oa,O,25.5,15,M,NA,NA,NA,56.71,NA,0.404343838,NA,NWCA11-R045_C_1,4381,28-Sep-11,NWCA11-R045,NWCA_NOT_PROBABILITY,1,C,Y,2,Oa,18,33,,,,M,0,MUCK,0.404343838,22.93033907,0,12,15,22.93033907,0,27.51640689,34.39550861
4381-3,4381,3,33,73,B,B,53,40,PM,NA,NA,NA,53.63,NA,0.668482222,NA,NWCA11-R045_C_1,4381,28-Sep-11,NWCA11-R045,NWCA_NOT_PROBABILITY,1,C,Y,3,Bg,33,73,,,Y,,0,ORGANIC,0.668482222,35.85070158,0,0,40,35.85070158,0,0,143.4028063
4381-4,4381,4,73,101,BC,B,87,28,s,95.9,4.1,0,3.54,NA,1.042035556,NA,NWCA11-R045_C_1,4381,28-Sep-11,NWCA11-R045,NWCA_NOT_PROBABILITY,1,C,Y,4,BC,73,101,Y,,,,0,S,1.042035556,3.688805867,0,0,27,3.688805867,0,0,9.95977584
4383-1,4383,1,0,5,Oi,O,2.5,5,NA,NA,NA,NA,NA,NA,0.930955556,NA,NWCA11-R046_D_1,4383,25-Sep-11,NWCA11-R046,NWCA_NOT_PROBABILITY,1,D,Y,1,Oi1,0,5,,,,P,0,NA,0.930955556,NA,5,5,5,NA,NA,NA,NA
4383-2,4383,2,5,15,Oi,O,10,10,P,NA,NA,NA,53.02,NA,0.387902955,NA,NWCA11-R046_D_1,4383,25-Sep-11,NWCA11-R046,NWCA_NOT_PROBABILITY,1,D,Y,2,Oi2,5,15,,,,P,0,PEAT,0.387902955,20.56661465,0,10,10,20.56661465,0,20.56661465,20.56661465
4383-3,4383,3,15,26,Oi,O,20.5,11,P,NA,NA,NA,54.03,NA,0.387832727,NA,NWCA11-R046_D_1,4383,25-Sep-11,NWCA11-R046,NWCA_NOT_PROBABILITY,1,D,Y,3,Oi3,15,26,,,,P,0,PEAT,0.387832727,20.95460225,0,11,11,20.95460225,0,23.05006248,23.05006248
4383-4,4383,4,26,72,Oi,O,49,46,P,NA,NA,NA,54.44,NA,0.534124444,NA,NWCA11-R046_D_1,4383,25-Sep-11,NWCA11-R046,NWCA_NOT_PROBABILITY,1,D,Y,4,Oi4,26,72,,,,P,0,PEAT,0.534124444,29.07773476,0,4,46,29.07773476,0,11.6310939,133.7575799
5630-1,5630,1,0,2,A,A,1,2,NA,NA,NA,NA,NA,NA,1.061913333,NA,NWCA11-R047_C_1,5630,4-Sep-11,NWCA11-R047,NWCA_NOT_PROBABILITY,1,C,Y,1,A,0,2,,Y,,,0,NA,1.061913333,NA,2,2,2,NA,NA,NA,NA
5630-2,5630,2,2,45,Bt,B,23.5,43,sil,15.6,58.8,25.6,0.51,1.4,0.995042222,1.4,NWCA11-R047_C_1,5630,4-Sep-11,NWCA11-R047,NWCA_NOT_PROBABILITY,1,C,Y,2,Btg,2,45,,Y,,,0,SIL,1.4,0.714,3,28,43,0.714,0.2142,1.9992,3.0702
4287-1,4287,1,0,6,Oe,O,3,6,NA,NA,NA,NA,NA,NA,0.918846667,NA,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,1,Oe1,0,6,,,,MP,0,NA,0.918846667,NA,5,6,6,NA,NA,NA,NA
4287-2,4287,2,6,20,Oe,O,13,14,MP,61.1,32.6,6.3,26.26,0.28,0.379984444,0.28,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,2,Oe2,6,20,,,,MP,0,MPT,0.28,7.3528,0,14,14,7.3528,0,10.29392,10.29392
4287-3,4287,3,20,29,A,A,24.5,9,sl,68.5,27.7,3.8,1.35,1.11,0.949535556,1.11,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,3,Ag,20,29,,,Y,,0,SL,1.11,1.4985,0,9,9,1.4985,0,1.34865,1.34865
4287-4,4287,4,29,37,B,B,33,8,NA,NA,NA,NA,NA,NA,0.984411111,NA,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,4,Bg,29,37,,,Y,,20,NA,0.984411111,NA,0,1,8,NA,NA,NA,NA
4287-5,4287,5,37,50,C,C,43.5,13,ls,72.9,24.9,2.2,0.97,0.99,0.92044,0.99,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,5,2C1,37,50,Y,,,,30,LS,0.99,0.9603,0,0,13,0.67221,0,0,0.873873
4287-6,4287,6,50,76,C,C,63,26,sl,68.9,29.2,1.9,0.38,1.25,1.015593333,1.25,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,6,2C2,50,76,Y,,,,17,SL,1.25,0.475,0,0,26,0.39425,0,0,1.02505
4287-7,4287,7,76,102,C,C,89,26,sl,68.7,29.1,2.2,0.46,NA,1.05206,NA,NWCA11-R048_C_1,4287,9-Sep-11,NWCA11-R048,NWCA_NOT_PROBABILITY,1,C,Y,7,2C3,76,102,Y,,,,15,SL,1.05206,0.4839476,0,0,24,0.41135546,0,0,0.987253104
4387-1,4387,1,0,87,Unknown,U,43.5,87,PM,NA,NA,NA,60.39,0.17,0.488154444,0.17,NWCA11-R049_A_1,4387,14-Jul-11,NWCA11-R049,NWCA_NOT_PROBABILITY,1,A,Y,1,,0,87,,,Y,,0,ORGANIC,0.17,10.2663,5,30,87,10.2663,5.13315,30.7989,89.31681
4387-2,4387,2,87,129,Unknown,U,108,42,l,38.6,37.6,23.8,2.81,NA,1.0057,NA,NWCA11-R049_A_1,4387,14-Jul-11,NWCA11-R049,NWCA_NOT_PROBABILITY,1,A,Y,2,,87,129,,,Y,,0,L,1.0057,2.826017,0,0,13,2.826017,0,0,3.6738221
5665-1,5665,1,0,12,Oi,O,6,12,P,NA,NA,NA,45.84,NA,0.340038452,NA,NWCA11-R050_A_1,5665,25-Jun-11,NWCA11-R050,NWCA_NOT_PROBABILITY,1,A,Y,1,Oi1,0,12,,,,P,0,PEAT,0.340038452,15.58736266,5,12,12,15.58736266,7.793681329,18.70483519,18.70483519
5665-2,5665,2,12,34,Oi,O,23,22,P,NA,NA,NA,47.76,0.05,0.27934,0.05,NWCA11-R050_A_1,5665,25-Jun-11,NWCA11-R050,NWCA_NOT_PROBABILITY,1,A,Y,2,Oi2,12,34,,,,P,0,PEAT,0.05,2.388,0,18,22,2.388,0,4.2984,5.2536
5646-1,5646,1,0,11,A,A,5.5,11,sl,59.6,28.2,12.2,2.12,0.86,0.936477778,0.86,NWCA11-R051_D_1,5646,28-Jun-11,NWCA11-R051,NWCA_NOT_PROBABILITY,1,D,Y,1,A,0,11,Y,,,,0,SL,0.86,1.8232,5,11,11,1.8232,0.9116,2.00552,2.00552
5646-2,5646,2,11,18,B,B,14.5,7,NA,NA,NA,NA,NA,NA,1.042224444,NA,NWCA11-R051_D_1,5646,28-Jun-11,NWCA11-R051,NWCA_NOT_PROBABILITY,1,D,Y,2,Bg1,11,18,Y,,,,0,NA,1.042224444,NA,0,7,7,NA,NA,NA,NA
5646-3,5646,3,18,24,B,B,21,6,NA,NA,NA,NA,NA,NA,1.025453333,NA,NWCA11-R051_D_1,5646,28-Jun-11,NWCA11-R051,NWCA_NOT_PROBABILITY,1,D,Y,3,Bg2,18,24,Y,,,,0,NA,1.025453333,NA,0,6,6,NA,NA,NA,NA
5646-4,5646,4,24,37,B,B,30.5,13,sl,66.6,21,12.4,0.81,1.56,1.015933333,1.56,NWCA11-R051_D_1,5646,28-Jun-11,NWCA11-R051,NWCA_NOT_PROBABILITY,1,D,Y,4,Bg3,24,37,Y,,,,0,SL,1.56,1.2636,0,6,13,1.2636,0,0.75816,1.64268
4389-1,4389,1,0,33,Unknown,U,16.5,33,PM,NA,NA,NA,20.21,NA,0.531695556,NA,NWCA11-R052_C_1,4389,11-Jul-11,NWCA11-R052,NWCA_NOT_PROBABILITY,1,C,Y,1,,0,33,,,,P,0,ORGANIC,0.531695556,10.74556718,5,30,33,10.74556718,5.372783589,32.23670153,35.46037169
4389-2,4389,2,33,54,Unknown,U,43.5,21,PM,32.8,28.1,39.1,16.07,NA,0.734744444,NA,NWCA11-R052_C_1,4389,11-Jul-11,NWCA11-R052,NWCA_NOT_PROBABILITY,1,C,Y,2,,33,54,,,,MP,0,ORGANIC,0.734744444,11.80734322,0,0,21,11.80734322,0,0,24.79542077
4389-3,4389,3,54,125,Unknown,U,89.5,71,MM,17.5,36.1,46.4,13.28,0.26,0.639844444,0.26,NWCA11-R052_C_1,4389,11-Jul-11,NWCA11-R052,NWCA_NOT_PROBABILITY,1,C,Y,3,,54,125,,,,M,0,MK C,0.26,3.4528,0,0,46,3.4528,0,0,15.88288
5666-1,5666,1,0,30,A,A,15,30,sicl,1,60.5,38.5,1.83,1.12,1.132984444,1.12,NWCA11-R053_C_1,5666,20-Sep-11,NWCA11-R053,NWCA_NOT_PROBABILITY,1,C,Y,1,A,0,30,,Y,,U,0,SICL,1.12,2.0496,5,30,30,2.0496,1.0248,6.1488,6.1488
5666-2,5666,2,30,60,B,B,45,30,sic,1.2,50.8,48,1.62,1.21,1.191124444,1.21,NWCA11-R053_C_1,5666,20-Sep-11,NWCA11-R053,NWCA_NOT_PROBABILITY,1,C,Y,2,Bg,30,60,,Y,,,0,SIC,1.21,1.9602,0,0,30,1.9602,0,0,5.8806
5667-1,5667,1,0,5,A,A,2.5,5,NA,NA,NA,NA,NA,NA,1.064613333,NA,NWCA11-R054_C_1,5667,16-Jun-11,NWCA11-R054,NWCA_NOT_PROBABILITY,1,C,Y,1,A1,0,5,,Y,,,0,NA,1.064613333,NA,5,5,5,NA,NA,NA,NA
5667-2,5667,2,5,33,A,A,19,28,l,43.5,32.5,24,2.14,1.21,0.929837778,1.21,NWCA11-R054_C_1,5667,16-Jun-11,NWCA11-R054,NWCA_NOT_PROBABILITY,1,C,Y,2,A2,5,33,,Y,,,5,L,1.21,2.5894,0,25,28,2.45993,0,6.149825,6.887804
5667-3,5667,3,33,50,A,A,41.5,17,l,43,32.6,24.4,2.13,1.23,0.949168889,1.23,NWCA11-R054_C_1,5667,16-Jun-11,NWCA11-R054,NWCA_NOT_PROBABILITY,1,C,Y,3,A3,33,50,,Y,,,15,L,1.23,2.6199,0,0,17,2.226915,0,0,3.7857555
5668-1,5668,1,0,4,Oa,O,2,4,NA,NA,NA,NA,NA,NA,0.883328889,NA,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,1,Oa,0,4,,,Y,,0,NA,0.883328889,NA,4,4,4,NA,NA,NA,NA
5668-2,5668,2,4,16,OC,O,10,12,MM,50.6,24.6,24.8,12.96,0.55,0.586106984,0.55,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,2,Oa/A,4,16,,,Y,,0,MK SCL,0.55,7.128,1,12,12,7.128,0.7128,8.5536,8.5536
5668-3,5668,3,16,25,A,A,20.5,9,sl,64.7,20.7,14.6,2.72,0.99,0.907211111,0.99,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,3,A1,16,25,,Y,,,0,SL,0.99,2.6928,0,9,9,2.6928,0,2.42352,2.42352
5668-4,5668,4,25,40,A,A,32.5,15,sl,76,17.7,6.3,1.5,1.36,0.997108889,1.36,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,4,A2,25,40,Y,,,,0,SL,1.36,2.04,0,5,15,2.04,0,1.02,3.06
5668-5,5668,5,40,45,C,C,42.5,5,NA,NA,NA,NA,NA,NA,0.992928889,NA,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,5,C1,40,45,Y,,,,0,NA,0.992928889,NA,0,0,5,NA,NA,NA,NA
5668-6,5668,6,45,64,C,C,54.5,19,s,95.7,3.9,0.4,0.07,1.81,1.439124444,1.81,NWCA11-R055_A_1,5668,21-Jul-11,NWCA11-R055,NWCA_NOT_PROBABILITY,1,A,Y,6,C2,45,64,Y,,,,0,S,1.81,0.1267,0,0,19,0.1267,0,0,0.24073
5669-1,5669,1,0,40,A,A,20,40,sicl,18.3,42.4,39.3,4.72,0.83,0.823284444,0.83,NWCA11-R056_B_1,5669,22-Jun-11,NWCA11-R056,NWCA_NOT_PROBABILITY,1,B,Y,1,A,0,40,,,,M,0,SICL,0.83,3.9176,5,30,40,3.9176,1.9588,11.7528,15.6704
5669-2,5669,2,40,62,Bk,B,51,22,cl,26.4,38.2,35.4,2.44,0.9,0.916386667,0.9,NWCA11-R056_B_1,5669,22-Jun-11,NWCA11-R056,NWCA_NOT_PROBABILITY,1,B,Y,2,Bk,40,62,,Y,,,0,CL,0.9,2.196,0,0,22,2.196,0,0,4.8312
5670-1,5670,1,0,2,Oa,O,1,2,NA,NA,NA,NA,NA,NA,0.864908889,NA,NWCA11-R057_A_1,5670,30-Jun-11,NWCA11-R057,NWCA_NOT_PROBABILITY,1,A,Y,1,Oa,0,2,,,Y,,0,NA,0.864908889,NA,2,2,2,NA,NA,NA,NA
5670-2,5670,2,2,7,A,A,4.5,5,NA,NA,NA,NA,NA,NA,1.073255556,NA,NWCA11-R057_A_1,5670,30-Jun-11,NWCA11-R057,NWCA_NOT_PROBABILITY,1,A,Y,2,A1,2,7,,Y,,,0,NA,1.073255556,NA,3,5,5,NA,NA,NA,NA
5670-3,5670,3,7,21,A,A,14,14,cl,33.7,35.2,31.1,4.2,0.66,0.886606667,0.66,NWCA11-R057_A_1,5670,30-Jun-11,NWCA11-R057,NWCA_NOT_PROBABILITY,1,A,Y,3,A2,7,21,,Y,,,0,CL,0.66,2.772,0,14,14,2.772,0,3.8808,3.8808
5670-4,5670,4,21,85,B,B,53,64,cl,39.2,32.1,28.7,1.49,1.07,0.925304444,1.07,NWCA11-R057_A_1,5670,30-Jun-11,NWCA11-R057,NWCA_NOT_PROBABILITY,1,A,Y,4,Bg1,21,85,,Y,,,0,CL,1.07,1.5943,0,9,64,1.5943,0,1.43487,10.20352
5670-5,5670,5,85,125,B,B,105,40,cl,27.8,40.5,31.7,1.07,NA,1.001504444,NA,NWCA11-R057_A_1,5670,30-Jun-11,NWCA11-R057,NWCA_NOT_PROBABILITY,1,A,Y,5,Bg2,85,125,,Y,,,0,CL,1.001504444,1.071609756,0,0,15,1.071609756,0,0,1.607414633
5295-1,5295,1,0,5,A,A,2.5,5,NA,NA,NA,NA,NA,NA,1.064613333,NA,NWCA11-R058_B_1,5295,17-Jun-11,NWCA11-R058,NWCA_NOT_PROBABILITY,1,B,Y,1,A,0,5,,,Y,,0,NA,1.064613333,NA,5,5,5,NA,NA,NA,NA
5295-2,5295,2,5,20,Oe,O,12.5,15,ls,85.6,6.8,7.6,3.34,NA,0.90226,NA,NWCA11-R058_B_1,5295,17-Jun-11,NWCA11-R058,NWCA_NOT_PROBABILITY,1,B,Y,2,Oe,5,20,,,,P,0,LS,0.90226,3.0135484,0,15,15,3.0135484,0,4.5203226,4.5203226
5295-3,5295,3,20,32,Oa,O,26,12,s,91.7,4.3,4,1.43,NA,0.957555556,NA,NWCA11-R058_B_1,5295,17-Jun-11,NWCA11-R058,NWCA_NOT_PROBABILITY,1,B,Y,3,Oa,20,32,,,,MP,0,S,0.957555556,1.369304444,0,10,12,1.369304444,0,1.369304444,1.643165333
5295-4,5295,4,32,43,C,C,37.5,11,s,95.2,2.9,1.9,0.55,NA,1.22216,NA,NWCA11-R058_B_1,5295,17-Jun-11,NWCA11-R058,NWCA_NOT_PROBABILITY,1,B,Y,4,Cg1,32,43,Y,,,,0,S,1.22216,0.672188,0,0,11,0.672188,0,0,0.7394068
5295-5,5295,5,43,60,C,C,51.5,17,s,98,1.2,0.8,0.08,NA,1.357968889,NA,NWCA11-R058_B_1,5295,17-Jun-11,NWCA11-R058,NWCA_NOT_PROBABILITY,1,B,Y,5,Cg2,43,60,Y,,,,0,S,1.357968889,0.108637511,0,0,17,0.108637511,0,0,0.184683769
5671-1,5671,1,0,9,A,A,4.5,9,MM,24.8,54.3,20.9,12.41,0.38,0.491437778,0.38,NWCA11-R059_B_1,5671,28-Jul-11,NWCA11-R059,NWCA_NOT_PROBABILITY,1,B,Y,1,A1,0,9,,Y,,,0,MK SIL,0.38,4.7158,5,9,9,4.7158,2.3579,4.24422,4.24422
5671-2,5671,2,9,22,A,A,15.5,13,MM,14.5,48.5,37,10.57,0.59,0.545473333,0.59,NWCA11-R059_B_1,5671,28-Jul-11,NWCA11-R059,NWCA_NOT_PROBABILITY,1,B,Y,2,A2,9,22,,Y,,,0,MK SICL,0.59,6.2363,0,13,13,6.2363,0,8.10719,8.10719
5671-3,5671,3,22,50,A,A,36,28,cl,26.5,40.7,32.8,2.63,0.95,0.867722222,0.95,NWCA11-R059_B_1,5671,28-Jul-11,NWCA11-R059,NWCA_NOT_PROBABILITY,1,B,Y,3,Ag1,22,50,,Y,,,2,CL,0.95,2.4985,0,8,28,2.44853,0,1.958824,6.855884
5671-4,5671,4,50,56,A,A,53,6,NA,NA,NA,NA,NA,NA,0.98118,NA,NWCA11-R059_B_1,5671,28-Jul-11,NWCA11-R059,NWCA_NOT_PROBABILITY,1,B,Y,4,Ag2,50,56,,Y,,,0,NA,0.98118,NA,0,0,6,NA,NA,NA,NA
5673-1,5673,1,0,7,A,A,3.5,7,NA,NA,NA,NA,NA,NA,1.040633333,NA,NWCA11-R061_B_1,5673,24-Jul-11,NWCA11-R061,NWCA_NOT_PROBABILITY,1,B,Y,1,A,0,7,,,Y,,0,NA,1.040633333,NA,5,7,7,NA,NA,NA,NA
5673-2,5673,2,7,22,AC,A,14.5,15,sic,13.4,45.6,41,4.24,0.61,0.93634,0.61,NWCA11-R061_B_1,5673,24-Jul-11,NWCA11-R061,NWCA_NOT_PROBABILITY,1,B,Y,2,ACg,7,22,,Y,,,0,SIC,0.61,2.5864,0,15,15,2.5864,0,3.8796,3.8796
5673-3,5673,3,22,32,C,C,27,10,l,37.2,36.7,26.1,3.16,1.04,0.843535556,1.04,NWCA11-R061_B_1,5673,24-Jul-11,NWCA11-R061,NWCA_NOT_PROBABILITY,1,B,Y,3,Cg1,22,32,,Y,,,0,L,1.04,3.2864,0,8,10,3.2864,0,2.62912,3.2864
5673-4,5673,4,32,48,C,C,40,16,l,50.9,32.7,16.4,1.56,1.22,0.943977778,1.22,NWCA11-R061_B_1,5673,24-Jul-11,NWCA11-R061,NWCA_NOT_PROBABILITY,1,B,Y,4,Cg2,32,48,,Y,,,0,L,1.22,1.9032,0,0,16,1.9032,0,0,3.04512
5673-5,5673,5,48,63,C,C,55.5,15,ls,83.8,10.8,5.4,0.28,1.31,1.176015556,1.31,NWCA11-R061_B_1,5673,24-Jul-11,NWCA11-R061,NWCA_NOT_PROBABILITY,1,B,Y,5,Cg3,48,63,Y,,,,0,LS,1.31,0.3668,0,0,15,0.3668,0,0,0.5502
5674-1,5674,1,0,21,A,A,10.5,21,sicl,16.6,48.9,34.5,4,0.48,0.856611111,0.48,NWCA11-R062_A_1,5674,27-Sep-11,NWCA11-R062,NWCA_NOT_PROBABILITY,1,A,Y,1,A1,0,21,,Y,,U,0,SICL,0.48,1.92,5,21,21,1.92,0.96,4.032,4.032
5674-2,5674,2,21,28,A,A,24.5,7,NA,NA,NA,NA,NA,NA,0.980724444,NA,NWCA11-R062_A_1,5674,27-Sep-11,NWCA11-R062,NWCA_NOT_PROBABILITY,1,A,Y,2,A2,21,28,,Y,,,0,NA,0.980724444,NA,0,7,7,NA,NA,NA,NA
5674-3,5674,3,28,60,C,C,44,32,sic,13.6,46.2,40.2,1.13,0.57,0.936828889,0.57,NWCA11-R062_A_1,5674,27-Sep-11,NWCA11-R062,NWCA_NOT_PROBABILITY,1,A,Y,3,Cg,28,60,,Y,,,0,SIC,0.57,0.6441,0,2,32,0.6441,0,0.12882,2.06112
5675-1,5675,1,0,30,A,A,15,30,l,31.6,43.2,25.2,3.25,0.97,0.919935556,0.97,NWCA11-R063_A_1,5675,28-Jul-11,NWCA11-R063,NWCA_NOT_PROBABILITY,1,A,Y,1,A,0,30,,Y,,,0,L,0.97,3.1525,5,30,30,3.1525,1.57625,9.4575,9.4575
